Well_ID,Date,"Cumulative Gas Production, ft3","Cumulative Oil Production, BBL","Cumulative Water Production, BBL"
6,2021-Jun-01 00:00:00,64227966976,50573204,2031919.75
6,2021-Jul-01 00:00:00,65983721472,51955684,2099446
6,2021-Aug-01 00:00:00,67775406080,53366460,2169259.75
6,2021-Sep-01 00:00:00,69545533440,54760264,2239146.25
6,2021-Oct-01 00:00:00,71238696960,56093460,2307164.25
6,2021-Nov-01 00:00:00,72968830976,57455768,2377965.5
6,2021-Dec-01 00:00:00,74625925120,58760576,2446760
6,2022-Jan-01 00:00:00,76321726464,60095848,2518015.25
6,2022-Feb-01 00:00:00,78001684480,61418648,2589413
6,2022-Mar-01 00:00:00,79505883136,62603056,2654093
6,2022-Apr-01 00:00:00,81157423104,63903484,2725944.75
6,2022-May-01 00:00:00,82742345728,65151452,2795789.75
6,2022-Jun-01 00:00:00,84366860288,66430596,2868346.75
6,2022-Jul-01 00:00:00,85926887424,67658968,2938893
6,2022-Aug-01 00:00:00,87526998016,68918896,3012163.5
6,2022-Sep-01 00:00:00,89115533312,70169728,3085820.5
6,2022-Oct-01 00:00:00,90642333696,71371912,3157460.75
6,2022-Nov-01 00:00:00,92209913856,72606232,3231798.75
6,2022-Dec-01 00:00:00,93718315008,73793952,3303826
6,2023-Jan-01 00:00:00,95268986880,75014952,3378408.5
6,2023-Feb-01 00:00:00,96810704896,76228896,3453271.5
6,2023-Mar-01 00:00:00,98196365312,77319968,3521165.25
6,2023-Apr-01 00:00:00,99722772480,78521872,3596657.75
6,2023-May-01 00:00:00,1.01192E+11,79679120,3670046.25
6,2023-Jun-01 00:00:00,1.02704E+11,80868920,3746246.25
6,2023-Jul-01 00:00:00,1.04159E+11,82014664,3820358
6,2023-Aug-01 00:00:00,1.05655E+11,83192816,3897379.5
6,2023-Sep-01 00:00:00,1.07144E+11,84365264,3974875.75
6,2023-Oct-01 00:00:00,1.08578E+11,85494672,4050328.25
6,2023-Nov-01 00:00:00,1.10054E+11,86656544,4128785.75
6,2023-Dec-01 00:00:00,1.11476E+11,87776128,4205245
6,2024-Jan-01 00:00:00,1.12939E+11,88928256,4284803
6,2024-Feb-01 00:00:00,1.14396E+11,90075712,4364916
6,2024-Mar-01 00:00:00,1.15754E+11,91145024,4440380.5
6,2024-Apr-01 00:00:00,1.172E+11,92283856,4521609.5
6,2024-May-01 00:00:00,1.18595E+11,93381936,4600780.5
6,2024-Jun-01 00:00:00,1.20031E+11,94512856,4683189
6,2024-Jul-01 00:00:00,1.21417E+11,95603776,4763525.5
6,2024-Aug-01 00:00:00,1.22844E+11,96727224,4847276
6,2024-Sep-01 00:00:00,1.24265E+11,97846568,4931835
6,2024-Oct-01 00:00:00,1.25636E+11,98926216,5014301
6,2024-Nov-01 00:00:00,1.27049E+11,100038304,5100122
6,2024-Dec-01 00:00:00,1.28411E+11,101111200,5183756.5
6,2025-Jan-01 00:00:00,1.29815E+11,102216432,5270796.5
6,2025-Feb-01 00:00:00,1.31214E+11,103318272,5358468
6,2025-Mar-01 00:00:00,1.32475E+11,104310680,5438187
6,2025-Apr-01 00:00:00,1.33866E+11,105406352,5527030
6,2025-May-01 00:00:00,1.35209E+11,106463800,5613556.5
6,2025-Jun-01 00:00:00,1.36593E+11,107553536,5703555
6,2025-Jul-01 00:00:00,1.37929E+11,108605280,5791272.5
6,2025-Aug-01 00:00:00,1.39305E+11,109689088,5882618.5
6,2025-Sep-01 00:00:00,1.40678E+11,110769952,5974699
6,2025-Oct-01 00:00:00,1.42003E+11,111813152,6064527.5
6,2025-Nov-01 00:00:00,1.43368E+11,112888344,6158084
7,2019-Apr-01 00:00:00,0,0,0
7,2019-May-01 00:00:00,2975554304,2342956.25,72171.6875
7,2019-Jun-01 00:00:00,5944548352,4680746,142697.3594
7,2019-Jul-01 00:00:00,8716247040,6863186.5,209275.9688
7,2019-Aug-01 00:00:00,11490903040,9047954,278644.1563
7,2019-Sep-01 00:00:00,14186612736,11170562,349755.6875
7,2019-Oct-01 00:00:00,16711074816,13158327,419178.4688
7,2019-Nov-01 00:00:00,19208484864,15124791,490060.4688
7,2019-Dec-01 00:00:00,21536526336,16957894,557404.6875
7,2020-Jan-01 00:00:00,23865067520,18791392,625577.9375
7,2020-Feb-01 00:00:00,26113536000,20561840,692094.625
7,2020-Mar-01 00:00:00,28126445568,22146808,752209.5625
7,2020-Apr-01 00:00:00,30186387456,23768808,814131.8125
7,2020-May-01 00:00:00,32096620544,25272930,871801.8125
7,2020-Jun-01 00:00:00,33993168896,26766276,929063.75
7,2020-Jul-01 00:00:00,35760275456,28157696,982424.625
7,2020-Aug-01 00:00:00,37521801216,29544724,1035848.688
7,2020-Sep-01 00:00:00,39222435840,30883804,1088003.5
7,2020-Oct-01 00:00:00,40814424064,32137342,1137525.75
7,2020-Nov-01 00:00:00,42408697856,33392674,1187880.5
7,2020-Dec-01 00:00:00,43905966080,34571624,1235908.375
7,2021-Jan-01 00:00:00,45409796096,35755744,1284887.5
7,2021-Feb-01 00:00:00,46873415680,36908200,1333185.375
7,2021-Mar-01 00:00:00,48164175872,37924548,1376130.75
7,2021-Apr-01 00:00:00,49560399872,39023936,1422886.375
7,2021-May-01 00:00:00,50881671168,40064308,1467392.25
7,2021-Jun-01 00:00:00,52217942016,41116488,1512698.625
7,2021-Jul-01 00:00:00,53484646400,42113896,1556123.375
7,2021-Aug-01 00:00:00,54767452160,43123976,1600770.5
7,2021-Sep-01 00:00:00,56025280512,44114392,1645367.625
7,2021-Oct-01 00:00:00,57219866624,45055012,1688752
7,2021-Nov-01 00:00:00,58432499712,46009840,1733761
7,2021-Dec-01 00:00:00,59586514944,46918512,1777412.5
7,2022-Jan-01 00:00:00,60760264704,47842728,1822563.75
7,2022-Feb-01 00:00:00,61916237824,48752940,1867743
7,2022-Mar-01 00:00:00,62945927168,49563724,1908576.5
7,2022-Apr-01 00:00:00,64071307264,50449848,1953718.5
7,2022-May-01 00:00:00,65147154432,51296972,1997147.75
7,2022-Jun-01 00:00:00,66246320128,52162456,2041700.25
7,2022-Jul-01 00:00:00,67298476032,52990920,2084589.125
7,2022-Aug-01 00:00:00,68374249472,53837988,2128868.25
7,2022-Sep-01 00:00:00,69438816256,54676232,2173250
7,2022-Oct-01 00:00:00,70458810368,55479380,2216387
7,2022-Nov-01 00:00:00,71502815232,56301428,2261211.5
7,2022-Dec-01 00:00:00,72503828480,57089628,2304869.25
7,2023-Jan-01 00:00:00,73529098240,57896928,2350227.75
7,2023-Feb-01 00:00:00,74537181184,58690696,2395563
7,2023-Mar-01 00:00:00,75432919040,59396004,2436399
7,2023-Apr-01 00:00:00,76409683968,60165108,2481525.5
7,2023-May-01 00:00:00,77342015488,60899220,2525147
7,2023-Jun-01 00:00:00,78293434368,61648376,2570178.25
7,2023-Jul-01 00:00:00,79203491840,62364956,2613825.75
7,2023-Aug-01 00:00:00,80133545984,63097284,2659092
7,2023-Sep-01 00:00:00,81054040064,63822076,2704562.75
7,2023-Oct-01 00:00:00,81936359424,64516820,2748799
7,2023-Nov-01 00:00:00,82839994368,65228340,2794769
7,2023-Dec-01 00:00:00,83707183104,65911168,2839520
7,2024-Jan-01 00:00:00,84596260864,66611232,2886051
7,2024-Feb-01 00:00:00,85478735872,67306088,2932876
7,2024-Mar-01 00:00:00,86298681344,67951720,2976940.25
7,2024-Apr-01 00:00:00,87169720320,68637576,3024297.5
7,2024-May-01 00:00:00,88008146944,69297752,3070241.75
7,2024-Jun-01 00:00:00,88870592512,69976840,3117825.5
7,2024-Jul-01 00:00:00,89701654528,70631224,3164001.25
7,2024-Aug-01 00:00:00,90556907520,71304656,3211891
7,2024-Sep-01 00:00:00,91408711680,71975360,3260046.5
7,2024-Oct-01 00:00:00,92229828608,72621912,3306961
7,2024-Nov-01 00:00:00,93075128320,73287504,3355787.75
7,2024-Dec-01 00:00:00,93890215936,73929304,3403385.25
7,2025-Jan-01 00:00:00,94729494528,74590160,3452944.5
7,2025-Feb-01 00:00:00,95565914112,75248752,3502890
7,2025-Mar-01 00:00:00,96319029248,75841752,3548333.75
7,2025-Apr-01 00:00:00,97150287872,76496288,3599018
7,2025-May-01 00:00:00,97952399360,77127880,3648405.5
7,2025-Jun-01 00:00:00,98778996736,77778736,3699775
7,2025-Jul-01 00:00:00,99576881152,78406992,3749809.25
7,2025-Aug-01 00:00:00,1.00399E+11,79054544,3801884.75
7,2025-Sep-01 00:00:00,1.0122E+11,79700464,3854371.25
7,2025-Oct-01 00:00:00,1.02012E+11,80324064,3905564
7,2025-Nov-01 00:00:00,1.02828E+11,80966944,3958874.25
8,2019-Apr-01 00:00:00,0,0,0
8,2019-May-01 00:00:00,1680025600,1322854.75,38232.45313
8,2019-Jun-01 00:00:00,3327418112,2620014.5,77434.64063
8,2019-Jul-01 00:00:00,4844475392,3814547.75,117442.9375
8,2019-Aug-01 00:00:00,6356484096,5005106,159793.3125
8,2019-Sep-01 00:00:00,7825593344,6161884,202693.0469
8,2019-Oct-01 00:00:00,9212394496,7253854,244534.9531
8,2019-Nov-01 00:00:00,10606053376,8351224,288104.1563
8,2019-Dec-01 00:00:00,11919714304,9385601,330476.25
8,2020-Jan-01 00:00:00,13244561408,10428789,374337.1875
8,2020-Feb-01 00:00:00,14537327616,11446714,418142.7188
8,2020-Mar-01 00:00:00,15713083392,12372506,458872.5625
8,2020-Apr-01 00:00:00,16933694464,13333618,501972.8438
8,2020-May-01 00:00:00,18079858688,14236109,543191.625
8,2020-Jun-01 00:00:00,19229939712,15141685,585257.4375
8,2020-Jul-01 00:00:00,20311787520,15993534,625474.375
8,2020-Aug-01 00:00:00,21399928832,16850338,666570.625
8,2020-Sep-01 00:00:00,22459957248,17685006,707262.125
8,2020-Oct-01 00:00:00,23461163008,18473356,746249.125
8,2020-Nov-01 00:00:00,24472330240,19269550,786226.6875
8,2020-Dec-01 00:00:00,25429444608,20023184,824676.25
8,2021-Jan-01 00:00:00,26397872128,20785726,864224.5625
8,2021-Feb-01 00:00:00,27347040256,21533102,903652.1875
8,2021-Mar-01 00:00:00,28189186048,22196210,939196.3125
8,2021-Apr-01 00:00:00,29105508352,22917722,978513.5
8,2021-May-01 00:00:00,29977509888,23604338,1016586.875
8,2021-Jun-01 00:00:00,30864103424,24302444,1056028.375
8,2021-Jul-01 00:00:00,31709061120,24967766,1094338.5
8,2021-Aug-01 00:00:00,32569581568,25645338,1134093.375
8,2021-Sep-01 00:00:00,33418215424,26313554,1174021.625
8,2021-Oct-01 00:00:00,34228729856,26951758,1212949.375
8,2021-Nov-01 00:00:00,35055763456,27602964,1253568.75
8,2021-Dec-01 00:00:00,35846701056,28225750,1293223.125
8,2022-Jan-01 00:00:00,36654870528,28862102,1334555.5
8,2022-Feb-01 00:00:00,37454286848,29491568,1376262.5
8,2022-Mar-01 00:00:00,38169468928,30054704,1414190.75
8,2022-Apr-01 00:00:00,38954303488,30672678,1456418.375
8,2022-May-01 00:00:00,39707152384,31265474,1497546.125
8,2022-Jun-01 00:00:00,40478580736,31872898,1540333.75
8,2022-Jul-01 00:00:00,41219072000,32455962,1582048.25
8,2022-Aug-01 00:00:00,41978392576,33053854,1625468.875
8,2022-Sep-01 00:00:00,42732691456,33647788,1669053.75
8,2022-Oct-01 00:00:00,43458019328,34218912,1711468.75
8,2022-Nov-01 00:00:00,44202766336,34805328,1755694.875
8,2022-Dec-01 00:00:00,44918837248,35369164,1799013.75
8,2023-Jan-01 00:00:00,45647691776,35943064,1843988.875
8,2023-Feb-01 00:00:00,46347644928,36494212,1888392
8,2023-Mar-01 00:00:00,46966329344,36981360,1928557.875
8,2023-Apr-01 00:00:00,47640645632,37512316,1973279.75
8,2023-May-01 00:00:00,48284995584,38019680,2016897.75
8,2023-Jun-01 00:00:00,48943820800,38538444,2062338.75
8,2023-Jul-01 00:00:00,49575645184,39035940,2106683.5
8,2023-Aug-01 00:00:00,50223296512,39545904,2152905
8,2023-Sep-01 00:00:00,50866204672,40052132,2199534.75
8,2023-Oct-01 00:00:00,51483824128,40538448,2245181.5
8,2023-Nov-01 00:00:00,52117479424,41037384,2292933
8,2023-Dec-01 00:00:00,52726669312,41517064,2339677.5
8,2024-Jan-01 00:00:00,53352271872,42009660,2388541.25
8,2024-Feb-01 00:00:00,53973925888,42499152,2438034.5
8,2024-Mar-01 00:00:00,54551867392,42954228,2484984
8,2024-Apr-01 00:00:00,55165902848,43437720,2535931.25
8,2024-May-01 00:00:00,55756464128,43902728,2586031.25
8,2024-Jun-01 00:00:00,56363290624,44380544,2638595
8,2024-Jul-01 00:00:00,56948150272,44841064,2690053.5
8,2024-Aug-01 00:00:00,57550172160,45315096,2743883.25
8,2024-Sep-01 00:00:00,58149904384,45787328,2798412.5
8,2024-Oct-01 00:00:00,58728255488,46242720,2851839.75
8,2024-Nov-01 00:00:00,59323920384,46711748,2907717.5
8,2024-Dec-01 00:00:00,59898597376,47164252,2962434
8,2025-Jan-01 00:00:00,60490637312,47630420,3019634.75
8,2025-Feb-01 00:00:00,61080891392,48095192,3077505.75
8,2025-Mar-01 00:00:00,61612527616,48513804,3130359.5
8,2025-Apr-01 00:00:00,62199451648,48975944,3189550.5
8,2025-May-01 00:00:00,62765887488,49421960,3247513.5
8,2025-Jun-01 00:00:00,63349628928,49881600,3308136.25
8,2025-Jul-01 00:00:00,63913078784,50325260,3367522
8,2025-Aug-01 00:00:00,64493813760,50782528,3429650.5
8,2025-Sep-01 00:00:00,65073037312,51238608,3492574.5
8,2025-Oct-01 00:00:00,65632145408,51678856,3554238.75
8,2025-Nov-01 00:00:00,66208436224,52132628,3618768.75
9,2019-Apr-01 00:00:00,0,0,0
9,2019-May-01 00:00:00,1775000704,1397638.375,42486.19141
9,2019-Jun-01 00:00:00,3557711872,2801347.75,87107.35156
9,2019-Jul-01 00:00:00,5239205376,4125358.25,131001.4922
9,2019-Aug-01 00:00:00,6942195712,5466296,177333.1719
9,2019-Sep-01 00:00:00,8614334464,6782940.5,225040.2969
9,2019-Oct-01 00:00:00,10203231232,8034040.5,273365.2813
9,2019-Nov-01 00:00:00,11810120704,9299307,325444.6563
9,2019-Dec-01 00:00:00,13334824960,10499863,376400.25
9,2020-Jan-01 00:00:00,14881609728,11717803,429010.5938
9,2020-Feb-01 00:00:00,16399529984,12913017,481486.8438
9,2020-Mar-01 00:00:00,17790504960,14008270,530484.625
9,2020-Apr-01 00:00:00,19245539328,15153969,582582.4375
9,2020-May-01 00:00:00,20621215744,16237177,632494.1875
9,2020-Jun-01 00:00:00,22009243648,17330114,683421.1875
9,2020-Jul-01 00:00:00,23320631296,18362702,732013
9,2020-Aug-01 00:00:00,24644108288,19404810,781462.5
9,2020-Sep-01 00:00:00,25936744448,20422634,830139.5
9,2020-Oct-01 00:00:00,27159547904,21385472,876548.5
9,2020-Nov-01 00:00:00,28395665408,22358792,923845
9,2020-Dec-01 00:00:00,29566203904,23280474,969001.5625
9,2021-Jan-01 00:00:00,30750574592,24213050,1015035.063
9,2021-Feb-01 00:00:00,31910926336,25126714,1060463.625
9,2021-Mar-01 00:00:00,32939599872,25936692,1101052.25
9,2021-Apr-01 00:00:00,34057543680,26816966,1145549.5
9,2021-May-01 00:00:00,35120103424,27653620,1188190.75
9,2021-Jun-01 00:00:00,36199489536,28503536,1231753.75
9,2021-Jul-01 00:00:00,37227266048,29312806,1273459.5
9,2021-Aug-01 00:00:00,38272798720,30136064,1316143
9,2021-Sep-01 00:00:00,39302561792,30946896,1358475.375
9,2021-Oct-01 00:00:00,40284905472,31720400,1399163.625
9,2021-Nov-01 00:00:00,41286115328,32508752,1440974.375
9,2021-Dec-01 00:00:00,42242367488,33261708,1481253.5
9,2022-Jan-01 00:00:00,43218030592,34029944,1522739.5
9,2022-Feb-01 00:00:00,44181671936,34788716,1564126
9,2022-Mar-01 00:00:00,45042212864,35466308,1601462.25
9,2022-Apr-01 00:00:00,45984714752,36208440,1642770.125
9,2022-May-01 00:00:00,46887137280,36919004,1682721.75
9,2022-Jun-01 00:00:00,47810203648,37645832,1724004
9,2022-Jul-01 00:00:00,48694865920,38342412,1763957.25
9,2022-Aug-01 00:00:00,49600860160,39055796,1805173.125
9,2022-Sep-01 00:00:00,50499198976,39763148,1846287.375
9,2022-Oct-01 00:00:00,51361615872,40442220,1886024.125
9,2022-Nov-01 00:00:00,52245868544,41138476,1927178.5
9,2022-Dec-01 00:00:00,53094666240,41806824,1967304.75
9,2023-Jan-01 00:00:00,53965279232,42492344,2009049.625
9,2023-Feb-01 00:00:00,54825938944,43170032,2050887.375
9,2023-Mar-01 00:00:00,55593791488,43774640,2088664.875
9,2023-Apr-01 00:00:00,56433459200,44435796,2130483.25
9,2023-May-01 00:00:00,57236533248,45068136,2170978.25
9,2023-Jun-01 00:00:00,58057076736,45714232,2212926
9,2023-Jul-01 00:00:00,58842816512,46332928,2253666.25
9,2023-Aug-01 00:00:00,59646930944,46966088,2295867.5
9,2023-Sep-01 00:00:00,60443983872,47593688,2338117
9,2023-Oct-01 00:00:00,61209137152,48196172,2379076.75
9,2023-Nov-01 00:00:00,61993705472,48813944,2421565.75
9,2023-Dec-01 00:00:00,62747099136,49407164,2462976.5
9,2024-Jan-01 00:00:00,63519678464,50015492,2506127.5
9,2024-Feb-01 00:00:00,64286519296,50619304,2549655.75
9,2024-Mar-01 00:00:00,64999174144,51180452,2590662.5
9,2024-Apr-01 00:00:00,65756643328,51776884,2634723.75
9,2024-May-01 00:00:00,66485608448,52350872,2677621.25
9,2024-Jun-01 00:00:00,67234889728,52940856,2722244.75
9,2024-Jul-01 00:00:00,67956326400,53508920,2765739.5
9,2024-Aug-01 00:00:00,68698202112,54093072,2811027.75
9,2024-Sep-01 00:00:00,69436571648,54674468,2856686.25
9,2024-Oct-01 00:00:00,70147801088,55234488,2901284.25
9,2024-Nov-01 00:00:00,70879494144,55810624,2947819.75
9,2024-Dec-01 00:00:00,71584866304,56366028,2993293.25
9,2025-Jan-01 00:00:00,72311185408,56937940,3040763.5
9,2025-Feb-01 00:00:00,73035112448,57507960,3088742.5
9,2025-Mar-01 00:00:00,73686917120,58021188,3132538.5
9,2025-Apr-01 00:00:00,74406043648,58587432,3181569.25
9,2025-May-01 00:00:00,75099447296,59133420,3229556.5
9,2025-Jun-01 00:00:00,75813437440,59695616,3279691.25
9,2025-Jul-01 00:00:00,76502147072,60237908,3328697
9,2025-Aug-01 00:00:00,77211918336,60796788,3379745.75
9,2025-Sep-01 00:00:00,77919854592,61354216,3431218
9,2025-Oct-01 00:00:00,78603239424,61892312,3481453.5
9,2025-Nov-01 00:00:00,79307603968,62446936,3533831.5
10,2019-Apr-01 00:00:00,0,0,0
10,2019-May-01 00:00:00,3263146240,2569406.5,78961.41406
10,2019-Jun-01 00:00:00,6552557056,5159493,157504.2031
10,2019-Jul-01 00:00:00,9658873856,7605412.5,232563.5938
10,2019-Aug-01 00:00:00,12803554304,10081539,310595.7813
10,2019-Sep-01 00:00:00,15888920576,12510961,389986.1563
10,2019-Oct-01 00:00:00,18820593664,14819364,468808.375
10,2019-Nov-01 00:00:00,21792131072,17159158,552011.125
10,2019-Dec-01 00:00:00,24617703424,19384018,632830.5
10,2020-Jan-01 00:00:00,27488221184,21644268,715926.375
10,2020-Feb-01 00:00:00,30300604416,23858744,798070.5
10,2020-Mar-01 00:00:00,32863744000,25876964,873475.75
10,2020-Apr-01 00:00:00,35534979072,27980296,952488.3125
10,2020-May-01 00:00:00,38055550976,29965004,1027451.125
10,2020-Jun-01 00:00:00,40596807680,31965988,1103406.75
10,2020-Jul-01 00:00:00,42997637120,33856408,1175374.75
10,2020-Aug-01 00:00:00,45421178880,35764708,1248114
10,2020-Sep-01 00:00:00,47788879872,37629036,1319230
10,2020-Oct-01 00:00:00,50027888640,39392036,1386919.75
10,2020-Nov-01 00:00:00,52289503232,41172836,1455961.375
10,2020-Dec-01 00:00:00,54429896704,42858188,1521966.875
10,2021-Jan-01 00:00:00,56594178048,44562344,1589356.875
10,2021-Feb-01 00:00:00,58713022464,46230724,1655830.125
10,2021-Mar-01 00:00:00,60590186496,47708808,1715034.75
10,2021-Apr-01 00:00:00,62628298752,49313620,1779756.25
10,2021-May-01 00:00:00,64563044352,50837040,1841575.625
10,2021-Jun-01 00:00:00,66525253632,52382092,1904517.25
10,2021-Jul-01 00:00:00,68390264832,53850600,1964554.25
10,2021-Aug-01 00:00:00,70283206656,55341104,2025952.125
10,2021-Sep-01 00:00:00,72142323712,56804976,2087001.5
10,2021-Oct-01 00:00:00,73910583296,58197308,2145856.5
10,2021-Nov-01 00:00:00,75707375616,59612104,2206455.25
10,2021-Dec-01 00:00:00,77418283008,60959280,2264889
10,2022-Jan-01 00:00:00,79158829056,62329784,2325063.25
10,2022-Feb-01 00:00:00,80873259008,63679724,2384942.5
10,2022-Mar-01 00:00:00,82400813056,64882528,2438659.5
10,2022-Apr-01 00:00:00,84069974016,66196828,2497799.5
10,2022-May-01 00:00:00,85664235520,67452152,2554697
10,2022-Jun-01 00:00:00,87291207680,68733232,2613100
10,2022-Jul-01 00:00:00,88846901248,69958192,2669243.75
10,2022-Aug-01 00:00:00,90435878912,71209352,2726975.25
10,2022-Sep-01 00:00:00,92006301696,72445912,2784662.25
10,2022-Oct-01 00:00:00,93508673536,73628872,2840669.5
10,2022-Nov-01 00:00:00,95044018176,74837808,2898805.5
10,2022-Dec-01 00:00:00,96514105344,75995360,2955288.5
10,2023-Jan-01 00:00:00,98018820096,77180168,3013838.5
10,2023-Feb-01 00:00:00,99507388416,78352272,3072561.75
10,2023-Mar-01 00:00:00,1.00839E+11,79400616,3125699.5
10,2023-Apr-01 00:00:00,1.02297E+11,80549176,3184546.25
10,2023-May-01 00:00:00,1.03694E+11,81649208,3241350.75
10,2023-Jun-01 00:00:00,1.05123E+11,82774160,3299946.25
10,2023-Jul-01 00:00:00,1.06492E+11,83852016,3356550
10,2023-Aug-01 00:00:00,1.07893E+11,84955264,3414895
10,2023-Sep-01 00:00:00,1.09282E+11,86048520,3473083.5
10,2023-Oct-01 00:00:00,1.10614E+11,87097424,3529317.25
10,2023-Nov-01 00:00:00,1.11979E+11,88172160,3587480.5
10,2023-Dec-01 00:00:00,1.13289E+11,89203632,3643970.75
10,2024-Jan-01 00:00:00,1.14631E+11,90260904,3702648
10,2024-Feb-01 00:00:00,1.15964E+11,91309952,3761664.25
10,2024-Mar-01 00:00:00,1.17201E+11,92284208,3817193.75
10,2024-Apr-01 00:00:00,1.18514E+11,93318472,3876924.75
10,2024-May-01 00:00:00,1.19777E+11,94312424,3935296
10,2024-Jun-01 00:00:00,1.21073E+11,95333392,3996113
10,2024-Jul-01 00:00:00,1.22321E+11,96315976,4055375
10,2024-Aug-01 00:00:00,1.23604E+11,97326040,4116985.5
10,2024-Sep-01 00:00:00,1.2488E+11,98331024,4178946.5
10,2024-Oct-01 00:00:00,1.2611E+11,99299040,4239186
10,2024-Nov-01 00:00:00,1.27375E+11,100294976,4301643
10,2024-Dec-01 00:00:00,1.28594E+11,101254880,4362259
10,2025-Jan-01 00:00:00,1.29848E+11,102242768,4425140
10,2025-Feb-01 00:00:00,1.31098E+11,103226536,4488394
10,2025-Mar-01 00:00:00,1.32222E+11,104111576,4545931
10,2025-Apr-01 00:00:00,1.33461E+11,105087496,4610140.5
10,2025-May-01 00:00:00,1.34656E+11,106028224,4672770
10,2025-Jun-01 00:00:00,1.35886E+11,106996680,4737965.5
10,2025-Jul-01 00:00:00,1.37072E+11,107931008,4801357.5
10,2025-Aug-01 00:00:00,1.38295E+11,108893648,4867189.5
10,2025-Sep-01 00:00:00,1.39514E+11,109853456,4933410
10,2025-Oct-01 00:00:00,1.4069E+11,110779664,4997900
10,2025-Nov-01 00:00:00,1.41902E+11,111734072,5064980.5
11,2019-Apr-01 00:00:00,0,0,0
11,2019-May-01 00:00:00,2945672448,2319427.25,71362.13281
11,2019-Jun-01 00:00:00,5893243392,4640349.5,144230.1094
11,2019-Jul-01 00:00:00,8657034240,6816562.5,215657.6094
11,2019-Aug-01 00:00:00,11445750784,9012402,289649.2813
11,2019-Sep-01 00:00:00,14178715648,11164342,363947.7188
11,2019-Oct-01 00:00:00,16769480704,13204316,435850.375
11,2019-Nov-01 00:00:00,19373725696,15254903,509700.5938
11,2019-Dec-01 00:00:00,21831528448,17190182,580707.375
11,2020-Jan-01 00:00:00,24315523072,19146080,653593.9375
11,2020-Feb-01 00:00:00,26748145664,21061532,725973.375
11,2020-Mar-01 00:00:00,28978712576,22817884,793183
11,2020-Apr-01 00:00:00,31319347200,24660902,864496.5625
11,2020-May-01 00:00:00,33542780928,26411638,932977.375
